City	lat	lng	person	category	date	Street	Description	Color
Berkhamstead	51.759766	-0.567857	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Hemel Hampstead	51.753241	-0.448632	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Markyate Street	51.835988	-0.460539	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rickmansworth	51.638763	-0.474131	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
St Albans	51.752725	-0.339436	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Trying	51.796078	-0.655879	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bluntisham	52.354774	0.008626	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Bythorne	52.3715	-0.450437	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Great Gransden	52.185931	-0.146308	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Huntingdon	52.33146	-0.182552	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Kimbolton	52.296978	-0.386705	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
St Ives	50.208386	-5.490886	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
St Neots	52.230084	-2.265103	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Somersham	52.382565	-0.002106	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Spaldwick	52.341913	-0.344605	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bessels Green	51.258313	0.151954	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bethersden	51.129299	0.754022	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bexley Heath	51.453341	0.13822	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bolton	53.576865	-2.428219	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Burnley	53.789288	-2.240503	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Chowbent	53.524011	-2.49227	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Cloughfold	53.698455	-2.269958	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Goodshaw	53.727484	-2.289747	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Haslingden	53.700826	-2.3261	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Liverpool	53.408371	-2.991573	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Myrtle Place	55.830143	-4.249501	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Pembroke Place	53.408801	-2.96956	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Pleasant Street	53.737656	-2.96237	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Sidney Avenue	51.611692	-0.111635	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Oswaldtwistle	53.742244	-2.406538	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rochdale	53.609714	-2.1561	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rochdale	53.609714	-2.1561	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Tottlebank	54.251777	-3.053375	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Appleby	54.578302	-2.489614	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Arnsby	52.52789	-1.091978	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Ashby	52.749212	-1.468618	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Packington	52.726461	-1.46897	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Barton	52.185909	0.054103	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Billesdon	52.618459	-0.939956	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Blaby	52.570776	-1.16565	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bosworth	52.596916	-1.405901	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Walton	53.443914	-2.956633	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Hackleton	52.187702	-0.821581	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Spalding	52.790102	-0.153702	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Spalding	52.790102	-0.153702	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Hackleton	52.187702	-0.821581	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Harpole	52.241567	-0.991108	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Kettering	52.396322	-0.730249	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Kettering	52.396322	-0.730249	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Kislingbury	52.226684	-0.97832	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Middleton Cheney	52.072758	-1.27394	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Northampton	52.240477	-0.902656	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Oundle	52.480841	-0.468752	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Raunds	52.341695	-0.541032	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Ravensthorpe	53.677624	-1.66085	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rushdon	52.289125	-1.66085	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Stanwick	52.328738	-0.562508	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Thrapstone	52.394588	-0.535859	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
West Haddon	52.340659	-1.077033	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Weston	51.328348	0.796781	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Beeston	52.92392	-1.212394	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Kirby	51.80232	-0.191209	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bath	51.375801	-2.359904	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Bourton	51.886805	-1.763191	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Bristol	51.454513	-2.58791	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
King Street	51.492899	-0.235058	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Barrowbridge	53.600623	-2.471044	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Burton	52.814028	-1.637136	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Chard	50.869792	-2.963316	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Creech	50.645939	-2.115067	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Crewkerne	50.883008	-2.795877	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Frome	51.230751	-2.320096	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Highbridge	51.224977	-2.978033	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Isle Abbotts	50.982781	-2.92697	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Montacute	50.949438	-2.713141	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
North Curry	51.022851	-2.973699	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Winenuton	51.055688	-2.416007	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Yeovil	50.942061	-2.633308	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Brettell Lane	52.472942	2.143288	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Burton on Trent	52.814028	-1.637136	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Otley	53.905825	-1.691786	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rattlesden	52.193935	0.893391	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Somersham	52.382565	-0.002106	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Stradbrook	52.318362	1.273321	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Stowmarket	52.188902	0.997712	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Southwold	52.325628	1.680181	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Sutton	51.361428	-0.193961	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Tanstal	53.060517	-2.201194	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Waldringfield	52.052929	1.327509	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Wattisham	52.124786	0.939121	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Wetherden	52.227872	0.940574	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Battle	50.917405	0.483679	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Brighton	50.82253	-0.137163	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Hailsbam	50.864612	0.255234	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Downton	50.994428	-1.751388	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Knoyle	51.072333	-2.172212	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Semley	51.04196	-2.155655	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Ludgershall	51.255202	-1.621289	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Malmsbury	51.586357	-2.102834	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Melksham	51.370447	-2.137629	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Netheravon	51.240295	-1.785885	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
North Bradley	51.296657	-2.205975	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Sherston	51.573224	-2.205819	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Shrewton	51.192987	-1.902661	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Trowbridge	51.319664	-2.208853	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Warminster	51.204629	-2.181078	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rvesham	52.092149	-1.94677	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Tenbury	52.307662	-2.596406	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Salendine Nook	53.653502	-1.836422	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Scarborough	54.283113	-0.399752	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Shipley	53.835927	-1.776978	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Sutton	51.361428	-0.193961	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Wainsgate	53.755267	-2.005145	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Anitwich	53.067185	-2.524102	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bodedern	53.294814	-4.502152	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Brinsiencin	53.180068	-4.270603	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Capel Gywn	53.251669	-4.473564	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Capel Hewydd	51.687662	-4.159948	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Hotyhead	53.273544	-4.582618	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanfachreth	52.785175	-3.849302	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Lalnfaethlit	53.352632	-4.536465	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanfair	53.224622	-4.197995	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llangenfi	53.255785	-4.311402	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanmerchymedd	53.33105	-4.376968	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Brecon	51.948947	-3.391463	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Brynmawr	51.795089	-3.175561	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Builth	52.150023	-3.404592	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Cerrickgadarn	52.070979	-3.328955	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Crickhowell	51.856479	-3.13551	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Dyvynock	51.938487	-3.564295	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanelly	51.680886	-4.160248	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Fynnon Henry	51.762996	-4.203141	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llandyssil	52.00066	-4.30313	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llandilo	51.88469	-3.99143	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Landyssil	52.549411	-3.18671	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanelly	51.67275	-4.165512	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llandybie	51.820826	-4.007789	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llandgadock	51.938106	-3.882859	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llandyfaen	51.83574	-3.972889	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanfynydd	51.928285	-4.09887	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Langendeirn	51.803819	-4.239334	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llangennerch	51.696162	-4.083864	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanstephan	51.773283	-4.389989	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Login	51.878071	-4.666523	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Mydrim	51.85974	-4.485505	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Newcastle Enolyn	52.037442	-4.468711	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Penrhiwgoch	51.842492	-4.095902	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Penybont Llandyssil	52.577017	-3.187913	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rhydargaen	51.914036	-4.271373	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Rhydwilym	52.766936	-3.087403	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Smyrna	53.563979	-2.335127	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall”	yellow
Talog	51.901665	-4.426553	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Bangor	53.22739	-4.129263	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Cefnfaes	53.181718	-4.058571	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanaelhairn	52.97622	-4.405328	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanberis	53.118033	-4.127549	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llanduduo	53.324061	-3.827609	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Llangian	52.831033	-4.533437	Moses Roper	Roper	 Between 1836 and 1848		“Baptist Hall or Church”	yellow
Tattenball	53.120933	-2.771825	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
Woodside	51.858868	-0.43903	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
St Agnes	50.312509	-5.20362	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
Bodmin	50.471496	-4.718863	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
St Columb	50.432084	-4.942381	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
Grampound	50.299259	-4.89845	Moses Roper	Roper	 Between 1836 and 1848		“Independent Church”	yellow
